zip_code,Year,Pandemic,ACS_PCT_HH_ABOVE65_ZC,CCBP_TOT_CHS_ZP,CCBP_TOT_CS_ZP,CCBP_TOT_FF_ZP,CCBP_TOT_FSR_ZP,CCBP_TOT_RET_ZP,drive_time_hospital_min,green_coverage_pct,healthcare_facilities_per_10k_older_adults,pct_asian_60_plus,pct_black_60_plus,pct_disabled_60_plus,pct_hispanic_60_plus,pct_limited_english_60_plus,pct_no_computer,pct_no_internet,pct_pop_60_plus,pct_snap_households_60_plus,pct_white_non_hispanic_60_plus,senior_households_total,transit_coverage_pct,qol_composite_index
94305,2027,0,-1.208156,-2.261217,-1.005461,-0.734255,-1.092625,1.196954,0.36698,-0.148466,-0.083889,-0.029521,-0.219226,0.454578,-0.208376,0.27055,1.047784,-2.978746,-1.895277,0.936104,-0.236798,-1.363354,-0.039536,0.599396
94305,2028,0,-1.208156,-2.26171,-1.005461,-0.734255,-1.092625,1.203126,0.36698,-0.148466,-0.083889,-0.029521,-0.215527,0.395465,-0.208376,0.257988,1.047784,-2.978746,-1.895277,0.949694,-0.201532,-1.36754,-0.039536,0.595541
94305,2029,0,-1.208156,-2.262355,-1.005461,-0.734255,-1.092625,1.208998,0.36698,-0.148466,-0.083889,-0.029521,-0.213635,0.343617,-0.208376,0.24794,1.047784,-2.978746,-1.895277,0.961096,-0.168911,-1.37087,-0.039536,0.59227
94306,2015,0,0.064173,-0.235554,-0.638501,-0.272896,0.356882,-0.262728,0.31651,-0.659285,-0.189312,-0.048339,-0.051186,-0.821596,-0.191511,0.026953,-0.707061,0.202721,-0.026287,0.715669,0.842373,-0.172974,1.072406,-0.48391
94306,2016,0,0.166993,-0.182263,-0.638501,-0.272896,0.585751,-0.262728,0.31651,-0.659285,-0.189312,-0.074825,-0.145851,-0.452198,-0.250695,0.010785,-0.611973,0.267824,0.169225,0.631295,0.757403,-0.080744,1.072406,-0.296816
94306,2017,0,0.233782,-0.080067,-0.455022,-0.363358,0.509461,0.05939,0.31651,-0.659285,-0.189312,-0.030183,-0.179743,-0.369248,-0.183688,0.187189,-0.423368,0.051141,0.306709,0.771508,0.631043,0.019269,1.072406,0.239712
94306,2018,0,0.333965,-0.209533,-0.455022,-0.318127,0.662041,0.05939,0.31651,-0.659285,-0.189312,-0.081516,-0.216387,-0.281041,-0.141143,0.12845,0.036366,0.183249,0.337126,0.755146,0.437532,0.042229,1.072406,0.278197
94306,2019,0,0.421845,-0.256234,-0.455022,-0.272896,0.623896,0.381509,0.31651,-0.659285,-0.189312,-0.032763,-0.248215,0.184562,-0.181024,0.233336,0.352433,0.305921,0.470173,0.781551,0.320315,0.08815,1.072406,0.310287
94306,2020,1,0.486876,-0.125731,-0.455022,-0.318127,0.738331,0.05939,0.31651,-0.659285,-0.189312,0.106661,-0.311955,0.165999,-0.220905,0.315051,0.3237,0.353103,0.472809,0.73647,-0.003122,0.095155,1.072406,0.582898
94306,2021,1,0.473694,-0.12309,-0.455022,-0.453821,0.585751,-0.262728,0.31651,-0.659285,-0.189312,0.079328,-0.234709,0.288765,-0.233492,0.377718,0.553567,0.541829,0.438038,0.608979,0.005544,0.075697,1.072406,0.684873
94306,2022,1,0.435906,-0.154712,-0.455022,-0.453821,0.700186,0.05939,0.31651,-0.659285,-0.189312,-0.057432,-0.262365,0.289411,-0.267255,0.351278,0.697233,0.541829,0.553679,0.43331,-0.219081,0.061687,1.072406,0.768383
94306,2023,0,0.434148,-0.172713,-0.455022,-0.499052,0.662041,0.05939,0.31651,-0.659285,-0.189312,-0.053151,-0.307697,0.653082,-0.170978,0.346287,0.725967,0.645628,0.515427,0.15696,-0.248337,0.026663,1.072406,0.712763
94306,2024,0,0.434148,-0.170986,-0.455022,-0.499052,0.662041,0.05939,0.31651,-0.659285,-0.189312,-0.102644,-0.268085,0.686489,-0.242466,0.330464,0.725967,0.636192,0.605205,-0.006838,-0.36072,0.103716,1.072406,0.709839
94306,2025,0,0.360404,-0.404263,-0.481351,-0.400761,0.608638,-0.005035,0.31651,-0.659285,-0.189312,-0.029521,-0.240559,0.598841,-0.208376,0.305901,0.638808,0.584639,0.574033,0.553169,-0.316154,0.087808,1.072406,-0.039958
94306,2026,0,0.275535,-0.376168,-0.492515,-0.372744,0.608638,-0.005035,0.31651,-0.659285,-0.189312,-0.029521,-0.226451,0.521986,-0.208376,0.286254,0.519122,0.522862,0.546373,0.553169,-0.274931,0.074192,1.072406,-0.053611
94306,2027,0,0.195144,-0.358738,-0.492515,-0.372744,0.608638,-0.005035,0.31651,-0.659285,-0.189312,-0.029521,-0.219226,0.454578,-0.208376,0.27055,0.401972,0.46591,0.52183,0.553169,-0.236798,0.062536,1.072406,-0.066147
94306,2028,0,0.133948,-0.345427,-0.492515,-0.372744,0.608638,-0.005035,0.31651,-0.659285,-0.189312,-0.029521,-0.215527,0.395465,-0.208376,0.257988,0.305921,0.419454,0.500052,0.553169,-0.201532,0.052558,1.072406,-0.077672
94306,2029,0,0.103079,-0.338454,-0.492515,-0.372744,0.608638,-0.005035,0.31651,-0.659285,-0.189312,-0.029521,-0.213635,0.343617,-0.208376,0.24794,0.237467,0.384342,0.480728,0.553169,-0.168911,0.044017,1.072406,-0.088307
94550,2015,0,-0.082587,0.297879,1.563248,0.179417,1.081635,0.381509,-5.538027,-0.64405,-0.203803,-1.967949,-0.531091,0.645398,-0.844182,1.757179,0.135457,1.416626,0.20802,0.586751,1.413588,0.975038,-1.464667,-0.301137
94550,2016,0,0.085264,0.297879,1.563248,0.088954,1.11978,1.669982,-5.538027,-0.64405,-0.203803,-1.888236,-0.618315,0.620775,-0.898975,1.698418,-0.553352,0.502438,0.15917,0.662513,1.296967,1.064544,-1.464667,-0.393607
94550,2017,0,0.149417,0.117864,1.379769,-0.091971,1.04349,1.992101,-5.538027,-0.64405,-0.203803,-1.871828,-0.520511,0.708056,-0.993152,1.739612,-0.538302,-0.090404,0.262172,0.682464,1.069421,1.164557,-1.464667,-0.200584
94550,2018,0,0.246964,0.035226,1.379769,-0.046739,1.081635,2.314219,-5.538027,-0.64405,-0.203803,-1.879889,-0.272214,0.883928,-1.058138,1.660471,-0.279701,0.060577,0.359631,0.679898,0.956187,1.259511,-1.464667,-0.174954
94550,2019,0,0.343632,-0.149357,1.012811,0.134186,1.11978,2.636338,-5.538027,-0.64405,-0.203803,-1.934664,-0.259096,0.67416,-1.187873,1.701261,-0.164768,0.136068,0.46298,0.772909,0.901643,1.357579,-1.464667,-0.199667
94550,2020,1,0.280358,-0.279368,0.829332,0.088954,0.929055,2.958456,-5.538027,-0.64405,-0.203803,-1.853911,-0.07368,0.731928,-1.137697,1.623399,0.093833,0.305921,0.321441,0.705256,0.821507,1.261457,-1.464667,-0.010433
94550,2021,1,0.281237,-0.392367,0.645853,0.043723,0.9672,2.314219,-5.538027,-0.64405,-0.203803,-1.773058,0.074145,0.875144,-0.972957,1.584427,0.3237,0.447466,0.361016,0.647617,0.824916,1.133814,-1.464667,-0.312476
94550,2022,1,0.378784,-0.174084,0.645853,0.496036,1.11978,1.992101,-5.538027,-0.64405,-0.203803,-1.90931,-0.267483,1.086553,-0.973725,1.677117,0.6685,0.522956,0.403323,0.570211,0.921962,1.113578,-1.464667,-0.348169
94550,2023,0,0.288267,-0.250751,0.462373,0.360342,1.11978,1.992101,-5.538027,-0.64405,-0.203803,-1.836141,-0.490834,1.266843,-0.837364,1.720092,0.783434,0.636192,0.372796,0.463687,0.852074,1.087115,-1.464667,-0.040397
94550,2024,0,0.288267,-0.255677,0.462373,0.360342,1.11978,1.992101,-5.538027,-0.64405,-0.203803,-1.721825,-0.406663,1.309208,-0.989449,1.677282,0.6685,0.626756,0.503025,0.346551,0.616409,1.231881,-1.464667,-0.124878
94550,2025,0,0.270275,0.297874,0.679998,0.161317,1.070191,1.923098,-5.538027,-0.64405,-0.203803,-1.863643,-0.392986,0.880225,-1.091212,1.683971,0.645089,0.559347,0.4343,0.611836,0.495496,1.313358,-1.464667,0.036493
94550,2026,0,0.254743,0.297874,0.966027,0.161317,1.070191,1.872431,-5.538027,-0.64405,-0.203803,-1.863643,-0.384427,0.880225,-1.097082,1.683971,0.570304,0.456254,0.347685,0.611836,0.507831,1.289808,-1.464667,-0.014993
94550,2027,0,0.241336,0.297874,1.249809,0.161317,1.070191,1.835228,-5.538027,-0.64405,-0.203803,-1.863643,-0.379094,0.880225,-1.041443,1.683971,0.451138,0.340526,0.347685,0.611836,0.632625,1.198733,-1.464667,-0.064046
94550,2028,0,0.229764,0.297874,1.463928,0.161317,1.070191,1.807912,-5.538027,-0.64405,-0.203803,-1.863643,-0.375782,0.880225,-0.984607,1.683971,0.298231,0.232329,0.347685,0.611836,0.820651,1.115308,-1.464667,-0.114256
94550,2029,0,0.219773,0.297874,1.560122,0.161317,1.070191,1.787854,-5.538027,-0.64405,-0.203803,-1.863643,-0.373675,0.880225,-0.963678,1.683971,0.124922,0.146484,0.347685,0.611836,1.011625,1.094057,-1.464667,-0.167031
95002,2015,0,-0.855932,-0.570508,-0.555502,-1.240266,-1.016335,-0.040687,0.175193,-0.746214,3.094605,-0.048339,-0.051186,-0.821596,-0.191511,0.026953,-1.343726,-0.843075,-1.01203,-1.013091,0.842373,-1.557983,-1.302474,-0.247564
95002,2016,0,-0.652929,-0.78297,-0.846542,-1.460594,-1.016335,-0.179146,0.175193,-0.746214,3.094605,-0.074825,-0.145851,-0.452198,-0.250695,0.010785,-1.358439,-0.776976,-0.664137,-0.453787,0.757403,-1.543584,-1.302474,-0.526795
95002,2017,0,-0.169588,-1.068854,-1.340206,-1.769512,-1.886732,-0.353898,0.175193,-0.746214,3.094605,-0.030183,-0.179743,-0.369248,-0.183688,0.187189,0.208766,-0.345184,-0.536776,1.020492,0.631043,-1.535023,-1.302474,0.475723
95002,2018,0,-0.113345,-0.897996,-1.42066,-1.618655,-1.959021,-0.74746,0.175193,-0.746214,3.094605,-0.081516,-0.216387,-0.281041,-0.141143,0.12845,0.237499,0.060577,-0.826179,1.020492,0.437532,-1.543584,-1.302474,0.652449
95002,2019,0,0.181054,-0.829946,-1.603055,-1.562099,-1.959994,-0.835875,0.175193,-0.746214,3.094605,-0.032763,-0.248215,0.184562,-0.181024,0.233336,0.122566,0.202122,-0.728277,1.020492,0.320315,-1.52685,-1.302474,0.624578
95002,2020,1,0.603757,-0.702642,-1.95051,-1.620938,-1.815898,-0.856819,0.175193,-0.746214,3.094605,0.106661,-0.311955,0.165999,-0.220905,0.315051,-0.969302,0.164377,-0.376761,1.020492,-0.003122,-1.524904,-1.302474,0.105833
95002,2021,1,0.514119,-0.67476,-1.81327,-1.519729,-1.849615,-0.938106,0.175193,-0.746214,3.094605,0.079328,-0.234709,0.288765,-0.233492,0.377718,-0.308435,0.390848,-0.516515,1.020492,0.005544,-1.521402,-1.302474,0.433449
95002,2022,1,0.162599,-0.746857,-1.484538,-1.534951,-1.903228,-0.556673,0.175193,-0.746214,3.094605,-0.057432,-0.262365,0.289411,-0.267255,0.351278,-0.164768,-0.005477,-0.59349,0.016652,-0.219081,-1.534244,-1.302474,0.406355
95002,2023,0,0.224115,-0.848343,-1.637361,-1.984727,-1.574839,-0.619677,0.175193,-0.746214,3.094605,-0.053151,-0.307697,0.653082,-0.170978,0.346287,-0.911836,-0.288566,0.278612,0.188811,-0.248337,-1.524515,-1.302474,-0.337714
95002,2024,0,0.224115,-0.73856,-1.508374,-1.850158,-1.438239,-0.608873,0.175193,-0.746214,3.094605,-0.102644,-0.268085,0.686489,-0.242466,0.330464,-0.567035,-0.156458,0.290292,0.278788,-0.36072,-1.530742,-1.302474,-0.149829
95002,2025,0,0.122532,-1.379904,-1.527061,-1.467185,-1.016335,-0.700878,0.175194,-0.746214,3.094605,-0.029521,-0.240559,0.598841,-0.208376,0.305901,-0.1933,-0.135764,-0.492835,0.207789,-0.316154,-1.534283,-1.302474,-0.788373
95002,2026,0,-0.004198,-1.375681,-1.49548,-1.514278,-1.016335,-0.739564,0.175194,-0.746214,3.094605,-0.029521,-0.226451,0.521986,-0.208376,0.286254,-0.1933,-0.122951,-0.492835,0.351364,-0.274931,-1.534283,-1.302474,-0.757811
95002,2027,0,-0.101926,-1.346659,-1.440574,-1.538277,-1.016335,-0.753102,0.175194,-0.746214,3.094605,-0.029521,-0.219226,0.454578,-0.208376,0.27055,-0.1933,-0.115018,-0.492835,0.351364,-0.236798,-1.534283,-1.302474,-0.730639
95002,2028,0,-0.148525,-1.320507,-1.404346,-1.545526,-1.016335,-0.753699,0.175194,-0.746214,3.094605,-0.029521,-0.215527,0.395465,-0.208376,0.257988,-0.1933,-0.110107,-0.492835,0.351364,-0.201532,-1.534283,-1.302474,-0.706245
95002,2029,0,-0.148574,-1.296371,-1.384956,-1.537406,-1.016335,-0.743158,0.175194,-0.746214,3.094605,-0.029521,-0.213635,0.343617,-0.208376,0.24794,-0.1933,-0.107066,-0.492835,0.351364,-0.168911,-1.534283,-1.302474,-0.684204
95008,2015,0,-0.566806,0.157106,1.379769,0.722193,1.577519,1.992101,0.387168,-0.686618,-0.18107,-0.850526,-0.641627,-1.748053,-0.555792,0.330681,-0.244385,-0.903078,-0.375154,0.641985,2.105267,0.484311,0.77211,0.48426
95008,2016,0,-0.49035,-0.241311,0.645853,1.084043,1.424939,2.636338,0.387168,-0.686618,-0.18107,-0.852544,-0.311654,-1.645858,-0.578323,0.412725,-0.402824,-1.351817,-0.231393,0.503672,1.636376,0.570704,0.77211,0.186298
95008,2017,0,-0.441138,0.520945,1.746727,0.948349,1.501229,3.280574,0.387168,-0.686618,-0.18107,-0.811443,-0.198968,-1.642663,-0.675345,0.417483,-0.394635,-0.137585,-0.101153,0.528195,1.287488,0.666437,0.77211,0.205999
95008,2018,0,-0.357651,0.354835,1.012811,1.129274,1.577519,2.314219,0.387168,-0.686618,-0.18107,-0.857186,-0.193119,-1.443862,-0.902372,0.43021,-0.308435,-0.033786,0.013699,0.49057,1.132051,0.777346,0.77211,0.181552
95008,2019,0,-0.40247,-0.136425,0.645853,0.903118,1.539374,2.958456,0.387168,-0.686618,-0.18107,-0.794858,-0.237376,-1.001118,-0.802799,0.570925,-0.107301,0.013396,0.016326,0.518547,1.042409,0.753608,0.77211,0.197864
95008,2020,1,-0.208255,0.216141,1.012811,0.99358,1.310504,2.636338,0.387168,-0.686618,-0.18107,-0.502259,-0.470275,-0.211503,-1.03108,0.437025,-0.021101,0.098322,0.151799,0.51627,0.571887,0.925615,0.77211,0.241786
95008,2021,1,-0.236377,0.147463,0.829332,1.084043,1.19607,2.636338,0.387168,-0.686618,-0.18107,-0.628317,-0.189678,0.328179,-0.949602,0.451315,0.208766,0.211558,0.158945,0.292526,0.492206,1.128755,0.77211,0.516683
95008,2022,1,-0.112466,0.024164,0.278894,1.310199,1.463084,2.314219,0.387168,-0.686618,-0.18107,-0.489955,-0.182151,0.297095,-0.864117,0.443265,0.237499,0.173813,0.136327,0.252784,0.425674,1.166503,0.77211,0.75836
95008,2023,0,0.071203,-0.120888,0.278894,1.264968,1.501229,1.992101,0.387168,-0.686618,-0.18107,-0.625853,-0.312815,0.780144,-0.799831,0.500104,0.352433,0.249303,0.336747,0.056873,0.142939,1.289866,0.77211,0.32927
95008,2024,0,0.071203,-0.114285,0.278894,1.264968,1.501229,1.992101,0.387168,-0.686618,-0.18107,-0.750801,-0.199441,0.737988,-0.744552,0.442195,0.294966,0.25874,0.360614,-0.135269,0.174357,1.318663,0.77211,0.283567
95008,2025,0,0.018295,-0.074732,0.811115,1.070461,1.459269,2.47538,0.387168,-0.686619,-0.18107,-0.744973,-0.293891,0.21411,-0.747566,0.443632,0.149801,0.197442,0.297494,-0.037061,0.3147,1.30078,0.77211,0.100595
95008,2026,0,-0.026199,-0.021357,0.811115,1.070461,1.459269,2.47538,0.387168,-0.686619,-0.18107,-0.741462,-0.293891,0.112038,-0.749508,0.443632,-0.038483,0.110151,0.189136,0.041955,0.511863,1.258509,0.77211,0.195165
95008,2027,0,-0.063619,0.021373,0.811115,1.070461,1.459269,2.47538,0.387168,-0.686619,-0.18107,-0.739352,-0.293891,0.021439,-0.750761,0.443632,-0.226065,0.033761,0.074541,0.105527,0.723909,1.206043,0.77211,0.248977
95008,2028,0,-0.095088,0.064471,0.811115,1.070461,1.459269,2.47538,0.387168,-0.686619,-0.18107,-0.738082,-0.293891,-0.058979,-0.751562,0.443632,-0.370611,-0.011518,-0.018097,0.156675,0.92078,1.152006,0.77211,0.29254
95008,2029,0,-0.121553,0.100681,0.811115,1.070461,1.459269,2.47538,0.387168,-0.686619,-0.18107,-0.737312,-0.293891,-0.130334,-0.752093,0.443632,-0.440786,-0.022552,-0.074463,0.197827,1.083973,1.101282,0.77211,0.32495
95013,2015,0,-2.420197,-1.484832,-0.198031,-0.448065,-1.155781,-0.993717,0.165099,2.492114,-0.203803,-0.048339,-0.051186,-0.821596,-0.191511,0.026953,0.962707,-2.268414,-2.627838,1.020492,0.842373,-1.61947,-1.300098,0.511215
95013,2016,0,-2.420197,-1.510293,-0.258412,-0.457731,-1.132812,-1.088997,0.165099,2.492114,-0.203803,-0.074825,-0.145851,-0.452198,-0.250695,0.010785,0.977722,-2.231931,-2.627838,1.020492,0.757403,-1.61947,-1.300098,0.510689
95013,2017,0,-2.420197,-3.258913,-0.586178,-1.781567,-1.304881,0.738517,0.165099,2.492114,-0.203803,-0.030183,-0.179743,-0.369248,-0.183688,0.187189,1.099501,-4.75194,-1.124523,1.020492,0.631043,-1.615967,-1.300098,-0.58702
95013,2018,0,-2.420197,-2.320215,-0.344421,-1.707204,-0.768956,-0.551171,0.165099,2.492114,-0.203803,-0.081516,-0.216387,-0.281041,-0.141143,0.12845,1.099501,-3.194949,-0.571355,1.020492,0.437532,-1.6148,-1.300098,-0.713909
95013,2019,0,-2.420197,-2.639582,-0.482191,-1.944474,-0.752697,-0.354188,0.165099,2.492114,-0.203803,-0.032763,-0.248215,0.184562,-0.181024,0.233336,1.099501,-3.572402,-0.299173,1.020492,0.320315,-1.613632,-1.300098,-0.917957
95013,2020,1,-2.420197,-5.927369,-0.912528,-4.864227,-0.605877,3.240365,0.165099,2.492114,-0.203803,0.106661,-0.311955,0.165999,-0.220905,0.315051,1.099501,-8.583082,3.581934,1.020492,-0.003122,-1.613243,-1.300098,-3.566354
95013,2021,1,-2.420197,-2.965695,-0.445562,-3.001321,-0.144623,-0.264079,0.165099,2.492114,-0.203803,0.079328,-0.234709,0.288765,-0.233492,0.377718,1.099501,-3.864927,1.770751,1.020492,0.005544,-1.615967,-1.300098,-2.079046
95013,2022,1,6.367813,-0.446412,-4.115008,-0.752948,-3.758604,-1.705677,0.165099,2.492114,-0.203803,-0.057432,-0.262365,0.289411,-0.267255,0.351278,1.099501,0.853227,1.35579,1.020492,-0.219081,-1.613243,-1.300098,-0.26898
95013,2023,0,6.367813,-0.48399,-4.165347,-0.833333,-3.744995,-1.834289,0.165099,2.492114,-0.203803,-0.053151,-0.307697,0.653082,-0.170978,0.346287,1.099501,0.853227,1.456566,1.020492,-0.248337,-1.614411,-1.300098,-0.335507
95013,2024,0,6.367813,-1.546584,-4.077241,-1.401903,-3.532586,0.05807,0.165099,2.492114,-0.203803,-0.102644,-0.268085,0.686489,-0.242466,0.330464,1.099501,-1.392614,2.465265,1.020492,-0.36072,-1.611297,-1.300098,-0.94563
95013,2025,0,-2.420197,-2.645736,-0.393733,-2.965583,0.118938,-0.807164,0.1651,2.492114,-0.203803,-0.029521,-0.240559,0.598841,-0.208376,0.305901,1.099502,-3.315795,1.984456,1.020493,-0.316154,-1.611932,-1.300098,-2.130048
95013,2026,0,-2.420197,-2.613624,-0.405952,-2.751232,-0.01349,-0.759752,0.1651,2.492114,-0.203803,-0.029521,-0.226451,0.521986,-0.208376,0.286254,1.099502,-3.315795,1.549038,1.020493,-0.274931,-1.612517,-1.300098,-1.89115
95013,2027,0,-2.420197,-2.584977,-0.417677,-2.557264,-0.133529,-0.717054,0.1651,2.492114,-0.203803,-0.029521,-0.219226,0.454578,-0.208376,0.27055,1.099502,-3.315795,1.154724,1.020493,-0.236798,-1.613057,-1.300098,-1.67491
95013,2028,0,-2.420197,-2.559436,-0.428877,-2.38179,-0.24244,-0.6786,0.1651,2.492114,-0.203803,-0.029521,-0.215527,0.395465,-0.208376,0.257988,1.099502,-3.315795,0.797636,1.020493,-0.201532,-1.613555,-1.300098,-1.479198
95013,2029,0,-2.420197,-2.53666,-0.43952,-2.223073,-0.341308,-0.643968,0.1651,2.492114,-0.203803,-0.029521,-0.213635,0.343617,-0.208376,0.24794,1.099502,-3.315795,0.474258,1.020493,-0.168911,-1.614014,-1.300098,-1.302072
95014,2015,0,-0.222316,-0.666746,0.645853,0.722193,1.577519,0.381509,0.215569,1.596387,-0.179417,0.398744,-0.829752,1.190546,-1.459387,0.144708,0.404839,-0.02069,-0.291603,0.898324,-0.178797,1.18168,-0.89699,0.302909
95014,2016,0,-0.163436,-0.153853,0.645853,1.310199,2.035258,0.05939,0.215569,1.596387,-0.179417,0.44428,-0.869966,1.267384,-1.574075,0.227874,0.343326,0.408373,-0.283731,0.926504,-0.189208,1.181291,-0.89699,0.392854
95014,2017,0,-0.144103,-0.006171,0.645853,1.264968,1.958968,-0.262728,0.215569,1.596387,-0.179417,0.300121,-0.837494,1.541801,-1.602487,0.419847,-0.021101,0.211558,-0.20813,0.952695,-0.228029,1.29259,-0.89699,0.505543
95014,2018,0,-0.074678,-0.251586,0.278894,1.264968,2.149692,0.302157,0.215569,1.596387,-0.179417,0.472014,-0.765108,1.707055,-1.6437,0.500657,0.065099,0.287049,-0.175323,1.018217,-0.386962,1.273132,-0.89699,0.703152
95014,2019,0,0.010566,-0.408797,0.278894,0.99358,2.187837,-0.262728,0.215569,1.596387,-0.179417,0.298411,-0.880977,1.836754,-1.631283,0.59652,0.093833,0.25874,-0.072552,1.000485,-0.39727,1.340845,-0.89699,0.557348
95014,2020,1,-0.030737,-0.294714,0.462373,0.767424,1.806388,-0.262728,0.215569,1.596387,-0.179417,0.322095,-0.837795,1.604843,-1.612692,0.403216,0.093833,0.287049,-0.156744,0.976676,-0.265106,1.234216,-0.89699,0.660945
95014,2021,1,-0.118618,-0.346782,0.278894,0.903118,1.806388,-0.262728,0.215569,1.596387,-0.179417,0.509534,-0.914181,1.568484,-1.57754,0.409987,0.4099,0.428593,-0.148048,0.832096,-0.524167,1.314772,-0.89699,0.865453
95014,2022,1,-0.190679,0.097424,1.012811,0.857886,2.073403,-0.262728,0.215569,1.596387,-0.179417,0.580015,-0.799688,1.470009,-1.493861,0.319166,0.553567,0.51352,-0.162253,0.728887,-0.554507,1.291811,-0.89699,1.248427
95014,2023,0,-0.140588,-0.096157,0.829332,0.948349,2.073403,0.320669,0.215569,1.596387,-0.179417,0.542534,-0.884418,1.927527,-1.507746,0.378047,0.5823,0.485211,0.022803,0.525693,-0.797651,1.532699,-0.89699,1.251059
95014,2024,0,-0.140588,-0.068967,0.829332,0.948349,2.073403,0.326398,0.215569,1.596387,-0.179417,0.570545,-0.821795,2.068071,-1.484323,0.364692,0.7547,0.551265,0.128174,0.324994,-0.99805,1.597689,-0.89699,1.386747
95014,2025,0,-0.130343,-0.327716,0.590808,0.998104,1.974225,-0.212566,0.21557,1.596387,-0.179417,0.443795,-0.84429,1.92138,-1.558757,0.357689,0.67908,0.524706,0.039373,0.256231,-0.793624,1.290668,-0.89699,0.344026
95014,2026,0,-0.118433,-0.2976,0.590808,0.998104,1.974225,-0.138178,0.21557,1.596387,-0.179417,0.443795,-0.84429,1.697258,-1.558757,0.35329,0.479129,0.50176,-0.017689,0.303595,-0.670917,1.290668,-0.89699,0.345701
95014,2027,0,-0.111958,-0.290729,0.590808,0.998104,1.974225,-0.065987,0.21557,1.596387,-0.179417,0.443795,-0.84429,1.544053,-1.558757,0.350537,0.367285,0.481935,-0.054355,0.432462,-0.597258,1.290668,-0.89699,0.351099
95014,2028,0,-0.112998,-0.291974,0.590808,0.998104,1.974225,-0.015471,0.21557,1.596387,-0.179417,0.443795,-0.84429,1.504185,-1.558757,0.348809,0.304725,0.464807,-0.077917,0.600178,-0.553044,1.290668,-0.89699,0.359407
95014,2029,0,-0.118867,-0.294756,0.590808,0.998104,1.974225,0.004574,0.21557,1.596387,-0.179417,0.443795,-0.84429,1.543477,-1.558757,0.347731,0.269731,0.450008,-0.093057,0.766011,-0.526503,1.290668,-0.89699,0.366107
95020,2015,0,-0.486835,0.297879,1.746727,1.355431,0.547606,-0.262728,0.23071,1.646125,-0.182821,-2.012838,0.025243,-0.915199,2.447832,0.63042,0.806284,-0.507726,-0.652298,0.2344,0.556104,0.716249,-1.333012,0.974221
95020,2016,0,-0.281196,0.297879,1.930207,1.807743,0.700186,-0.584846,0.23071,1.646125,-0.182821,-1.915739,-0.054627,-0.345934,2.431126,0.575018,1.225633,-0.09962,-0.629156,-0.059501,0.287715,0.805755,-1.333012,0.968585
95020,2017,0,-0.155527,1.300735,1.19629,1.898206,0.662041,-0.034589,0.23071,1.646125,-0.182821,-1.934626,-0.051229,0.28749,1.861773,0.884237,-0.768169,-0.515038,-0.507578,0.002254,0.077935,0.985156,-1.333012,1.150401
95020,2018,0,-0.026343,1.297626,1.19629,2.169594,0.700186,-0.014926,0.23071,1.646125,-0.182821,-1.851347,-0.227054,0.755137,1.35446,0.881491,-0.049834,-0.09984,-0.398784,0.052556,0.021434,1.079721,-1.333012,1.131178
95020,2019,0,0.035173,0.770553,0.645853,1.943437,0.738331,-0.262728,0.23071,1.646125,-0.182821,-1.748935,-0.483049,1.247127,1.36007,0.764956,0.3237,0.060577,-0.364735,-0.159779,-0.168114,1.134981,-1.333012,1.135911
95020,2020,1,0.253994,0.660789,0.645853,1.762512,0.776476,-0.262728,0.23071,1.646125,-0.182821,-1.726429,-0.660293,1.445509,1.230505,0.776418,0.294966,0.202122,-0.175106,-0.052847,-0.376903,1.237719,-1.333012,0.955291
95020,2021,1,0.170508,0.626912,1.012811,1.536356,0.852766,0.05939,0.23071,1.646125,-0.182821,-1.828911,-0.706787,1.279084,1.043313,0.935531,0.4961,0.33423,-0.258858,0.108546,-0.320034,1.353687,-1.333012,1.28868
95020,2022,1,0.298813,0.412957,1.19629,1.67205,1.19607,0.381509,0.23071,1.646125,-0.182821,-1.799729,-0.621369,1.285074,0.89467,1.00633,0.5823,0.43803,-0.15719,0.079732,-0.521122,1.549433,-1.333012,0.776506
95020,2023,0,0.38142,0.532973,1.19629,1.67205,1.081635,0.381509,0.23071,1.646125,-0.182821,-1.816561,-0.688034,1.073508,0.925453,0.998669,0.6685,0.419157,-0.145802,-0.306625,-0.564317,1.539315,-1.333012,1.047243
95020,2024,0,0.38142,0.579383,1.19629,1.67205,1.081635,0.381509,0.23071,1.646125,-0.182821,-1.882045,-0.556854,0.869608,1.115648,1.012944,0.639767,0.447466,-0.099112,-0.62195,-0.693772,1.614033,-1.333012,1.142265
95020,2025,0,0.345165,0.297874,1.22234,1.748942,1.028712,0.237946,0.230711,1.646124,-0.182821,-1.882061,-0.390147,0.597182,1.204892,0.914029,0.652078,0.400684,-0.132733,-0.070526,-0.645531,1.639038,-1.333012,1.106545
95020,2026,0,0.312282,0.297874,1.237994,1.748942,0.986774,0.049249,0.230711,1.646124,-0.182821,-1.882068,-0.238709,0.298544,1.278322,0.853188,0.664059,0.319496,-0.161957,-0.070526,-0.601209,1.62748,-1.333012,1.106492
95020,2027,0,0.282458,0.297874,1.247402,1.748942,0.953543,-0.104972,0.230711,1.646124,-0.182821,-1.882076,-0.140819,0.01489,1.338668,0.853188,0.675719,0.231191,-0.187359,-0.070526,-0.56049,1.590949,-1.333012,1.107383
